brand,features,price,rating,rating_count,link
LG,"['SM81 165.1cm (65 inch) Ultra HD (4K) LED Smart TV with Nanocell', 'Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '20 W Speaker Output', '50 Hz Refresh Rate', '4 x HDMI | 3 x USB', 'IPS', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module']",113990,5,3,https://www.flipkart.com/lg-sm81-165-1cm-65-inch-ultra-hd-4k-led-smart-tv-nanocell/p/itmfce0b8cd99964?pid=TVSFJY52ZBJ5W5XX&lid=LSTTVSFJY52ZBJ5W5XXHCXJJU&marketplace=FLIPKART&srno=s_18_424&otracker=search&otracker1=search&fm=organic&iid=2775472f-fe60-449d-9ff1-bfa9ca03db42.TVSFJY52ZBJ5W5XX.SEARCH&ssid=c28mv4hyts0000001596044995793&qH=9e3cf996c5c2322b
Philips,"['127cm (50 inch) Full HD LED TV', 'Full HD 1920 x 1080 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '4 x HDMI | 2 x USB', '1 Year Warranty']",49999,2.3,8,https://www.flipkart.com/philips-127cm-50-inch-full-hd-led-tv/p/itmepbwau92dfbms?pid=TVSEPBW5BM88RMZQ&lid=LSTTVSEPBW5BM88RMZQ9RZ8KR&marketplace=FLIPKART&srno=s_18_425&otracker=search&otracker1=search&fm=organic&iid=2775472f-fe60-449d-9ff1-bfa9ca03db42.TVSEPBW5BM88RMZQ.SEARCH&ssid=c28mv4hyts0000001596044995793&qH=9e3cf996c5c2322b
Intex,"['80cm (32 inch) HD Ready LED Smart TV', 'HD Ready 1366 x768 Pixels', '2 x HDMI | 2 x USB', '1 Year Intex Domestic Warranty']",19000,3.8,12,https://www.flipkart.com/intex-80cm-32-inch-hd-ready-led-smart-tv/p/itmesy3uk8x8hxqz?pid=TVSESY3JRDGDFJHG&lid=LSTTVSESY3JRDGDFJHGCZAEOJ&marketplace=FLIPKART&srno=s_18_426&otracker=search&otracker1=search&fm=organic&iid=2775472f-fe60-449d-9ff1-bfa9ca03db42.TVSESY3JRDGDFJHG.SEARCH&ssid=c28mv4hyts0000001596044995793&qH=9e3cf996c5c2322b
Sharp,"['101cm (40 inch) Full HD LED TV', 'Full HD 1920 x 1080 Pixels', '20 W Speaker Output', '100 Hz Refresh Rate', '1 x HDMI | 1 x USB', '1 Year India Warranty']",26800,4.4,15,https://www.flipkart.com/sharp-101cm-40-inch-full-hd-led-tv/p/itmf893u7gkkrgq5?pid=TVSF893UB5GHYCFP&lid=LSTTVSF893UB5GHYCFPX9CUXD&marketplace=FLIPKART&srno=s_18_427&otracker=search&otracker1=search&fm=organic&iid=2775472f-fe60-449d-9ff1-bfa9ca03db42.TVSF893UB5GHYCFP.SEARCH&ssid=c28mv4hyts0000001596044995793&qH=9e3cf996c5c2322b
Micromax,"['127cm (49 inch) Full HD LED TV', 'Full HD 1920 x 1080 Pixels', '16 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', 'Zero Dots LED Panel', '1 Year Warranty']",26500,4.4,268,https://www.flipkart.com/micromax-127cm-49-inch-full-hd-led-tv/p/itmex3rxyhnuvueh?pid=TVSEX3RXYBRBMAE6&lid=LSTTVSEX3RXYBRBMAE6RZ0TYG&marketplace=FLIPKART&srno=s_18_428&otracker=search&otracker1=search&fm=organic&iid=2775472f-fe60-449d-9ff1-bfa9ca03db42.TVSEX3RXYBRBMAE6.SEARCH&ssid=c28mv4hyts0000001596044995793&qH=9e3cf996c5c2322b
CloudWalker,"['Spectra 100cm (39 inch) Full HD LED TV', 'Full HD 1920 x 1080 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 2 x USB', 'A+ Grade', '1 Year Warranty']",14999,4.2,1228,https://www.flipkart.com/cloudwalker-spectra-100cm-39-inch-full-hd-led-tv/p/itmezgpknfnf8xgz?pid=TVSEZGPKW8C6NAAG&lid=LSTTVSEZGPKW8C6NAAG2G9VOK&marketplace=FLIPKART&srno=s_18_429&otracker=search&otracker1=search&fm=organic&iid=2775472f-fe60-449d-9ff1-bfa9ca03db42.TVSEZGPKW8C6NAAG.SEARCH&ssid=c28mv4hyts0000001596044995793&qH=9e3cf996c5c2322b
Intex,"['98cm (39 inch) HD Ready LED TV', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 2 x USB', 'UV2A Panel', '1 Year Manufacturer Warranty']",27990,4.2,132,https://www.flipkart.com/intex-98cm-39-inch-hd-ready-led-tv/p/itmejvafzcyamqrg?pid=TVSEJVAFTQM8T7SR&lid=LSTTVSEJVAFTQM8T7SRKDAJ4H&marketplace=FLIPKART&srno=s_18_430&otracker=search&otracker1=search&fm=organic&iid=2775472f-fe60-449d-9ff1-bfa9ca03db42.TVSEJVAFTQM8T7SR.SEARCH&ssid=c28mv4hyts0000001596044995793&qH=9e3cf996c5c2322b
Kodak,"['50 4k XPro 124cm (49 inch) Ultra HD (4K) LED Smart TV', 'Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'Ultra HD (4K) 3840 x 2160 Pixels', '24 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', '1 Year Warranty']",24499,4.1,1283,https://www.flipkart.com/kodak-50-4k-xpro-124cm-49-inch-ultra-hd-4k-led-smart-tv/p/itmeea029c32bebd?pid=TVSFJFZNMXBMKDFD&lid=LSTTVSFJFZNMXBMKDFDXKHHTZ&marketplace=FLIPKART&srno=s_18_431&otracker=search&otracker1=search&fm=organic&iid=2775472f-fe60-449d-9ff1-bfa9ca03db42.TVSFJFZNMXBMKDFD.SEARCH&ssid=c28mv4hyts0000001596044995793&qH=9e3cf996c5c2322b
Intex,"['102cm (40 inch) Full HD LED TV', 'Full HD 1920 x 1080 Pixels', '2 x HDMI | 2 x USB', '1 Year Intex Domestic Warranty']",23990,3.3,16,https://www.flipkart.com/intex-102cm-40-inch-full-hd-led-tv/p/itmesy3uyphrxyxe?pid=TVSESY3US8ZKK5XC&lid=LSTTVSESY3US8ZKK5XCY6WE0T&marketplace=FLIPKART&srno=s_18_432&otracker=search&otracker1=search&fm=organic&iid=2775472f-fe60-449d-9ff1-bfa9ca03db42.TVSESY3US8ZKK5XC.SEARCH&ssid=c28mv4hyts0000001596044995793&qH=9e3cf996c5c2322b
Vu,"['189cm (75 inch) Ultra HD (4K) LED Smart TV', 'Netflix|Disney+Hotstar|Youtube', 'Operating System: Linux', 'Ultra HD (4K) 3840 x 2160 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '4 x HDMI | 2 x USB', '1 Year Warranty on Product']",104399,unrated,unrated,https://www.flipkart.com/vu-189cm-75-inch-ultra-hd-4k-led-smart-tv/p/itm6a792f173912b?pid=TVSFN8XWZN4PZ7CK&lid=LSTTVSFN8XWZN4PZ7CK5ERZ1S&marketplace=FLIPKART&srno=s_19_433&otracker=search&otracker1=search&fm=organic&iid=5720382b-0442-4683-91bd-fb8a20351ab8.TVSFN8XWZN4PZ7CK.SEARCH&ssid=xs275pf0ao0000001596044997167&qH=9e3cf996c5c2322b
LG,"['Super UHD 164cm (65 inch) Ultra HD (4K) LED Smart TV', 'Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '40 W Speaker Output', '60 Hz Refresh Rate', '4 x HDMI | 3 x USB', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module']",189999,5,2,https://www.flipkart.com/lg-super-uhd-164cm-65-inch-ultra-hd-4k-led-smart-tv/p/itmeurncjem6vh26?pid=TVSEURNCFJ5Q6PEA&lid=LSTTVSEURNCFJ5Q6PEALQXTKT&marketplace=FLIPKART&srno=s_19_434&otracker=search&otracker1=search&fm=organic&iid=5720382b-0442-4683-91bd-fb8a20351ab8.TVSEURNCFJ5Q6PEA.SEARCH&ssid=xs275pf0ao0000001596044997167&qH=9e3cf996c5c2322b
Samsung,"['125cm (50 inch) Ultra HD (4K) LED Smart TV', 'Netflix|Disney+Hotstar|Youtube', 'Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '20 W Speaker Output', '100 Hz Refresh Rate', '3 x HDMI | 2 x USB', 'A+', '1 Year Comprehensive and 1 Year Additional on Panel from Samsung']",63000,4.9,16,https://www.flipkart.com/samsung-125cm-50-inch-ultra-hd-4k-led-smart-tv/p/itmfggqb9gezepuy?pid=TVSFGGQBMSHYJF9V&lid=LSTTVSFGGQBMSHYJF9VWK8XKG&marketplace=FLIPKART&srno=s_19_435&otracker=search&otracker1=search&fm=organic&iid=5720382b-0442-4683-91bd-fb8a20351ab8.TVSFGGQBMSHYJF9V.SEARCH&ssid=xs275pf0ao0000001596044997167&qH=9e3cf996c5c2322b
Sharp,"['(32 inch) HD Ready LED TV', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '3 x USB', '1 Year Sharp India Warranty']",15900,4.3,16,https://www.flipkart.com/sharp-32-inch-hd-ready-led-tv/p/itmd8n7vmfcbe45e?pid=TVSD8N6X3SGVGCQX&lid=LSTTVSD8N6X3SGVGCQX9EZPTX&marketplace=FLIPKART&srno=s_19_436&otracker=search&otracker1=search&fm=organic&iid=5720382b-0442-4683-91bd-fb8a20351ab8.TVSD8N6X3SGVGCQX.SEARCH&ssid=xs275pf0ao0000001596044997167&qH=9e3cf996c5c2322b
Samsung,"['121cm (48 inch) Full HD LED TV', 'Full HD 1920 x 1080 Pixels', '20 W Speaker Output', '100 Hz Refresh Rate', '2 x HDMI | 2 x USB', '1 Year Samsung Domestic Warranty']",44990,3.7,50,https://www.flipkart.com/samsung-121cm-48-inch-full-hd-led-tv/p/itme6akzgtyhmcmg?pid=TVSE6AKZQZWC9MNG&lid=LSTTVSE6AKZQZWC9MNGNAHDOK&marketplace=FLIPKART&srno=s_19_437&otracker=search&otracker1=search&fm=organic&iid=5720382b-0442-4683-91bd-fb8a20351ab8.TVSE6AKZQZWC9MNG.SEARCH&ssid=xs275pf0ao0000001596044997167&qH=9e3cf996c5c2322b
Samsung,"['108cm (43 inch) Full HD LED TV', 'Full HD 1920 x 1080 Pixels', '14 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 1 x USB', 'A+', '1 Year Comprehensive Warranty, 1 Year Warranty on Panel']",30990,4.2,628,https://www.flipkart.com/samsung-108cm-43-inch-full-hd-led-tv/p/itmezheahpwy95wz?pid=TVSEZHEAUWWH3CAF&lid=LSTTVSEZHEAUWWH3CAFUDTKBW&marketplace=FLIPKART&srno=s_19_438&otracker=search&otracker1=search&fm=organic&iid=5720382b-0442-4683-91bd-fb8a20351ab8.TVSEZHEAUWWH3CAF.SEARCH&ssid=xs275pf0ao0000001596044997167&qH=9e3cf996c5c2322b
TCL,"['C2 Series 189.3cm (75 inch) Ultra HD (4K) LED Smart TV', 'Netflix|Disney+Hotstar|Youtube', 'Ultra HD (4K) 3840 x 2160 Pixels', '30 W Speaker Output', '120 Hz Refresh Rate', '3 x HDMI | 2 x USB', 'A+ Panel', '18 Months']",139999,unrated,unrated,https://www.flipkart.com/tcl-c2-series-189-3cm-75-inch-ultra-hd-4k-led-smart-tv/p/itmfc9b69g6xnbej?pid=TVSFC9B6EHZG4D9E&lid=LSTTVSFC9B6EHZG4D9ESXZU6P&marketplace=FLIPKART&srno=s_19_439&otracker=search&otracker1=search&fm=organic&iid=5720382b-0442-4683-91bd-fb8a20351ab8.TVSFC9B6EHZG4D9E.SEARCH&ssid=xs275pf0ao0000001596044997167&qH=9e3cf996c5c2322b
Noble,"['Skiodo CUV55 140cm (55 inch) Ultra HD (4K) Curved LED Smart TV', 'Netflix|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'Ultra HD (4K) 3640 x 2160 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', 'A Grade with Zero Dots', '1 Year Domestic Warranty']",62999,4.1,30,https://www.flipkart.com/noble-skiodo-cuv55-140cm-55-inch-ultra-hd-4k-curved-led-smart-tv/p/itmf5xhqkprdct8z?pid=TVSF5XHQXKDYP7FA&lid=LSTTVSF5XHQXKDYP7FABFXRIM&marketplace=FLIPKART&srno=s_19_440&otracker=search&otracker1=search&fm=organic&iid=5720382b-0442-4683-91bd-fb8a20351ab8.TVSF5XHQXKDYP7FA.SEARCH&ssid=xs275pf0ao0000001596044997167&qH=9e3cf996c5c2322b
Micromax,"['60.96cm (24 inch) HD Ready LED TV', 'HD Ready 1366 x 768 Pixels', '10 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'Zero Dots LED Panel', '1 Year Warranty']",13990,4.3,172,https://www.flipkart.com/micromax-60-96cm-24-inch-hd-ready-led-tv/p/itmewm5gtxsuev4b?pid=TVSEWM5G3ACXYVYH&lid=LSTTVSEWM5G3ACXYVYHMEUYSO&marketplace=FLIPKART&srno=s_19_441&otracker=search&otracker1=search&fm=organic&iid=5720382b-0442-4683-91bd-fb8a20351ab8.TVSEWM5G3ACXYVYH.SEARCH&ssid=xs275pf0ao0000001596044997167&qH=9e3cf996c5c2322b
Panasonic,"['80cm (32 inch) HD Ready LED TV', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '200 Hz Refresh Rate', '2 x HDMI | 1 x USB', '1 Year Panasonic India Warranty']",26999,4.2,375,https://www.flipkart.com/panasonic-80cm-32-inch-hd-ready-led-tv/p/itmevt89dv8hkxfr?pid=TVSEVT89JZWXUA6M&lid=LSTTVSEVT89JZWXUA6MZIDPJX&marketplace=FLIPKART&srno=s_19_442&otracker=search&otracker1=search&fm=organic&iid=5720382b-0442-4683-91bd-fb8a20351ab8.TVSEVT89JZWXUA6M.SEARCH&ssid=xs275pf0ao0000001596044997167&qH=9e3cf996c5c2322b
Sony,"['Bravia W622F 80cm (32 inch) HD Ready LED Smart TV', 'Netflix|Prime Video|Youtube', 'Operating System: Linux based', 'HD Ready 1366 x 768 Pixels', '30 W Speaker Output', '50 Hz Refresh Rate', '2 x HDMI | 2 x USB', 'Direct Youtube & Netflix Button', '1 Year Manufacturer Warranty']",27499,4.4,1546,https://www.flipkart.com/sony-bravia-w622f-80cm-32-inch-hd-ready-led-smart-tv/p/itmf5fjur2jkwgby?pid=TVSF5FJUU7ES3P2V&lid=LSTTVSF5FJUU7ES3P2VO7DDL8&marketplace=FLIPKART&srno=s_19_443&otracker=search&otracker1=search&fm=organic&iid=5720382b-0442-4683-91bd-fb8a20351ab8.TVSF5FJUU7ES3P2V.SEARCH&ssid=xs275pf0ao0000001596044997167&qH=9e3cf996c5c2322b
LG,"['164cm (65 inch) Ultra HD (4K) LED Smart TV', 'Netflix|Youtube', 'Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '4 x HDMI | 2 x USB', 'Nano Cell Display', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module']",289900,unrated,unrated,https://www.flipkart.com/lg-164cm-65-inch-ultra-hd-4k-led-smart-tv/p/itmeurncggeeegva?pid=TVSEURNCTHWG9WZF&lid=LSTTVSEURNCTHWG9WZF1GBWBM&marketplace=FLIPKART&srno=s_19_444&otracker=search&otracker1=search&fm=organic&iid=5720382b-0442-4683-91bd-fb8a20351ab8.TVSEURNCTHWG9WZF.SEARCH&ssid=xs275pf0ao0000001596044997167&qH=9e3cf996c5c2322b
Lloyd,"['98cm (38.5 inch) Full HD LED Smart TV', 'Operating System: Linux based', 'Full HD 1920 x 1080 Pixels', '16 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', '3 Years Warranty']",38990,3.1,30,https://www.flipkart.com/lloyd-98cm-38-5-inch-full-hd-led-smart-tv/p/itmezz3xcdsrbrsk?pid=TVSEZZ3XV9BH3GPF&lid=LSTTVSEZZ3XV9BH3GPFCWFWFI&marketplace=FLIPKART&srno=s_19_445&otracker=search&otracker1=search&fm=organic&iid=5720382b-0442-4683-91bd-fb8a20351ab8.TVSEZZ3XV9BH3GPF.SEARCH&ssid=xs275pf0ao0000001596044997167&qH=9e3cf996c5c2322b
Panasonic,"['100cm (40 inch) Full HD LED TV', 'Full HD 1920 x 1080 Pixels', '20 W Speaker Output', '200 Hz Refresh Rate', '2 x HDMI | 1 x USB', '1 Year Panasonic Warranty']",39900,4.1,619,https://www.flipkart.com/panasonic-100cm-40-inch-full-hd-led-tv/p/itmekrd8xnt3nfwf?pid=TVSEKRD8ENYZRZXH&lid=LSTTVSEKRD8ENYZRZXH1JGEE8&marketplace=FLIPKART&srno=s_19_446&otracker=search&otracker1=search&fm=organic&iid=5720382b-0442-4683-91bd-fb8a20351ab8.TVSEKRD8ENYZRZXH.SEARCH&ssid=xs275pf0ao0000001596044997167&qH=9e3cf996c5c2322b
Panasonic,"['164cm (65 inch) Ultra HD (4K) LED Smart TV', 'Netflix|Youtube', 'Operating System: Linux', 'Ultra HD (4K) 3840 x 2160 Pixels', '16 W Speaker Output', '100 Hz Refresh Rate', '3 x HDMI | 2 x USB', '1 Year Comprehensive and 1 Year on Panel from Panasonic']",68190,unrated,unrated,https://www.flipkart.com/panasonic-164cm-65-inch-ultra-hd-4k-led-smart-tv/p/itmb0f0776ad9186?pid=TVSFJPAMAEG8MU8P&lid=LSTTVSFJPAMAEG8MU8PFKZJRO&marketplace=FLIPKART&srno=s_19_447&otracker=search&otracker1=search&fm=organic&iid=5720382b-0442-4683-91bd-fb8a20351ab8.TVSFJPAMAEG8MU8P.SEARCH&ssid=xs275pf0ao0000001596044997167&qH=9e3cf996c5c2322b
MarQ,"['by Flipkart Innoview 80cm (32 inch) HD Ready LED TV', 'HD Ready 1366 x 768 Pixels', '16 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 2 x USB', 'Zero Dot Panel', '12 Months Limited Domestic Warranty']",8499,4.3,16814,https://www.flipkart.com/marq-flipkart-innoview-80cm-32-inch-hd-ready-led-tv/p/itmf3zygdx7bvczc?pid=TVSEWMCBXTP4PJ3J&lid=LSTTVSEWMCBXTP4PJ3JWCBONT&marketplace=FLIPKART&srno=s_19_448&otracker=search&otracker1=search&fm=organic&iid=5720382b-0442-4683-91bd-fb8a20351ab8.TVSEWMCBXTP4PJ3J.SEARCH&ssid=xs275pf0ao0000001596044997167&qH=9e3cf996c5c2322b
Panasonic,"['(47 inch) Full HD LED TV', 'Full HD 1920 x 1080 Pixels', '20 W Speaker Output', '4 x HDMI', 'IPS LED LCD Panel', '1 Year Brand Warranty and Free Transit Insurance']",29990,unrated,unrated,https://www.flipkart.com/panasonic-47-inch-full-hd-led-tv/p/itmdbh33guj6ewhw?pid=TVSDBKYGBHEGT3RD&lid=LSTTVSDBKYGBHEGT3RD1MWLBM&marketplace=FLIPKART&srno=s_19_449&otracker=search&otracker1=search&fm=organic&iid=5720382b-0442-4683-91bd-fb8a20351ab8.TVSDBKYGBHEGT3RD.SEARCH&ssid=xs275pf0ao0000001596044997167&qH=9e3cf996c5c2322b
Samsung,"['101cm (40 inch) Full HD LED TV', 'Full HD 1920 x 1080 Pixels', '20 W Speaker Output for rich & powerful sound', '100 Hz Refresh Rate for a blur-free picture quality', '2 x HDMI | 2 x USB', '1 Year Samsung Domestic Warranty']",30990,4.3,667,https://www.flipkart.com/samsung-101cm-40-inch-full-hd-led-tv/p/itme6akzbrbd7khg?pid=TVSE6AKZSWGDGZ57&lid=LSTTVSE6AKZSWGDGZ57OCMA7V&marketplace=FLIPKART&srno=s_19_450&otracker=search&otracker1=search&fm=organic&iid=5720382b-0442-4683-91bd-fb8a20351ab8.TVSE6AKZSWGDGZ57.SEARCH&ssid=xs275pf0ao0000001596044997167&qH=9e3cf996c5c2322b
LG,"['139cm (55 inch) Full HD LED Smart TV', 'Netflix|Youtube', 'Operating System: WebOS', 'Full HD 1920 x 1080 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'HD IPS LED Panel', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module']",103990,4.2,78,https://www.flipkart.com/lg-139cm-55-inch-full-hd-led-smart-tv/p/itmf3xq4r4ya8hpg?pid=TVSEURNCMKJDYWFY&lid=LSTTVSEURNCMKJDYWFYV3ZQET&marketplace=FLIPKART&srno=s_19_451&otracker=search&otracker1=search&fm=organic&iid=5720382b-0442-4683-91bd-fb8a20351ab8.TVSEURNCMKJDYWFY.SEARCH&ssid=xs275pf0ao0000001596044997167&qH=9e3cf996c5c2322b
Philips,"['107cm (42 inch) Full HD LED TV', 'Full HD 1920 x 1080 Pixels', '16 W Speaker Output', '240 Hz Refresh Rate', '2 x HDMI | 1 x USB', '1 Year Philips India on Site Warranty']",42000,3.8,425,https://www.flipkart.com/philips-107cm-42-inch-full-hd-led-tv/p/itmek5cevjgxrg6q?pid=TVSEK5CERBMGQUGE&lid=LSTTVSEK5CERBMGQUGEIJWF7S&marketplace=FLIPKART&srno=s_19_452&otracker=search&otracker1=search&fm=organic&iid=5720382b-0442-4683-91bd-fb8a20351ab8.TVSEK5CERBMGQUGE.SEARCH&ssid=xs275pf0ao0000001596044997167&qH=9e3cf996c5c2322b
Samsung,"['108cm (43 inch) Ultra HD (4K) LED Smart TV', 'Ultra HD (4K) 3840 x 2160 Pixels', '20 w Speaker Output', '100 Hz Refresh Rate', '3 x HDMI | 2 x USB', '1 Year Standard and 1 Year on Panel']",44900,4.4,42,https://www.flipkart.com/samsung-108cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmemgnmhvbmtbwu?pid=TVSEMGNMUZ7GBZ8T&lid=LSTTVSEMGNMUZ7GBZ8TE5XYZ1&marketplace=FLIPKART&srno=s_19_453&otracker=search&otracker1=search&fm=organic&iid=5720382b-0442-4683-91bd-fb8a20351ab8.TVSEMGNMUZ7GBZ8T.SEARCH&ssid=xs275pf0ao0000001596044997167&qH=9e3cf996c5c2322b
SVL,"['80cm (32 inch) HD Ready LED TV', 'HD Ready 1366 x 768 Pixels', '10 W x 2 Speaker Output', '60 Hz Refresh Rate', '1 x HDMI | 2 x USB', '1 Year Manufacturer Warranty']",13499,4,798,https://www.flipkart.com/svl-80cm-32-inch-hd-ready-led-tv/p/itmehhabyyvd6c9g?pid=TVSEHHAB3VQUC6EY&lid=LSTTVSEHHAB3VQUC6EYXLDW03&marketplace=FLIPKART&srno=s_19_454&otracker=search&otracker1=search&fm=organic&iid=5720382b-0442-4683-91bd-fb8a20351ab8.TVSEHHAB3VQUC6EY.SEARCH&ssid=xs275pf0ao0000001596044997167&qH=9e3cf996c5c2322b
Samsung,"['5010AR 108cm (43 inch) Full HD LED TV', 'Netflix|Disney+Hotstar|Youtube', 'Operating System: Tizen', 'Full HD 1920 x 1080 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 2 x USB', 'A+', '1 Year Comprehensive and 1 Year Additional Warranty on Panel from Samsung']",29990,2.3,6,https://www.flipkart.com/samsung-5010ar-108cm-43-inch-full-hd-led-tv/p/itmfggqb8gh9njzt?pid=TVSFGGQB7AJTGK9Q&lid=LSTTVSFGGQB7AJTGK9QYSGT3Y&marketplace=FLIPKART&srno=s_19_455&otracker=search&otracker1=search&fm=organic&iid=5720382b-0442-4683-91bd-fb8a20351ab8.TVSFGGQB7AJTGK9Q.SEARCH&ssid=xs275pf0ao0000001596044997167&qH=9e3cf996c5c2322b
Philips,"['55cm (22 inch) Full HD LED TV', 'Full HD 1920 x 1080 Pixels', '6 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'A+', '2 Years Warranty']",8490,4,49,https://www.flipkart.com/philips-55cm-22-inch-full-hd-led-tv/p/itmfbx3txm4mgc3z?pid=TVSFBX3TUA4WEQGH&lid=LSTTVSFBX3TUA4WEQGHDGDGXD&marketplace=FLIPKART&srno=s_19_456&otracker=search&otracker1=search&fm=organic&iid=5720382b-0442-4683-91bd-fb8a20351ab8.TVSFBX3TUA4WEQGH.SEARCH&ssid=xs275pf0ao0000001596044997167&qH=9e3cf996c5c2322b
Lloyd,"['Clara 108cm (43 inch) Ultra HD (4K) LED Smart TV', 'Netflix|Youtube', 'Operating System: Linux based', 'Ultra HD (4K) 3840 x 2160 Pixels', '30 W Speaker Output', '50 Hz Refresh Rate', '4 x HDMI | 2 x USB', 'A Grade', '3 Years  comprehensive Warranty']",68990,4.1,38,https://www.flipkart.com/lloyd-clara-108cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfh8mgar6gynxy?pid=TVSFH8MGHZVF3AXB&lid=LSTTVSFH8MGHZVF3AXBVAHU7T&marketplace=FLIPKART&srno=s_20_457&otracker=search&otracker1=search&fm=organic&iid=11dfdfeb-838d-4eae-b717-a30791aefa0a.TVSFH8MGHZVF3AXB.SEARCH&ssid=jdzm6zbwj40000001596044998909&qH=9e3cf996c5c2322b
Sony,"['Bravia W672F 80.1cm (32 inch) Full HD LED Smart TV', 'Netflix|Youtube', 'Operating System: Linux based', 'Full HD 1920 x 1080 Pixels', '30 W Speaker Output', '50 Hz Refresh Rate', '2 x HDMI | 2 x USB', 'Direct Youtube & Netflix Button', '1 Year Manufacturer Warranty']",33990,4.5,535,https://www.flipkart.com/sony-bravia-w672f-80-1cm-32-inch-full-hd-led-smart-tv/p/itmf5fjurbbkthjc?pid=TVSF5FJUZ6AWHAPM&lid=LSTTVSF5FJUZ6AWHAPMLHUORY&marketplace=FLIPKART&srno=s_20_458&otracker=search&otracker1=search&fm=organic&iid=11dfdfeb-838d-4eae-b717-a30791aefa0a.TVSF5FJUZ6AWHAPM.SEARCH&ssid=jdzm6zbwj40000001596044998909&qH=9e3cf996c5c2322b
Samsung,"['147cm (58 inch) Ultra HD (4K) LED Smart TV', 'Netflix|Disney+Hotstar|Youtube', 'Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', 'A+', '1 Year Warranty on Product']",82990,4.7,6,https://www.flipkart.com/samsung-147cm-58-inch-ultra-hd-4k-led-smart-tv/p/itm571b2bb5bc902?pid=TVSFMTCGTQHZHVGK&lid=LSTTVSFMTCGTQHZHVGKG5POTG&marketplace=FLIPKART&srno=s_20_459&otracker=search&otracker1=search&fm=organic&iid=11dfdfeb-838d-4eae-b717-a30791aefa0a.TVSFMTCGTQHZHVGK.SEARCH&ssid=jdzm6zbwj40000001596044998909&qH=9e3cf996c5c2322b
Thomson,"['108cm (43 inch) Full HD LED Smart TV', 'Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'Full HD 1920 x 1080 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', '1 Year Warranty']",17499,4.2,680,https://www.flipkart.com/thomson-108cm-43-inch-full-hd-led-smart-tv/p/itmb6f6d985c1c12?pid=TVSFJ6E2NWJP98UW&lid=LSTTVSFJ6E2NWJP98UWK6OAH8&marketplace=FLIPKART&srno=s_20_460&otracker=search&otracker1=search&fm=organic&iid=11dfdfeb-838d-4eae-b717-a30791aefa0a.TVSFJ6E2NWJP98UW.SEARCH&ssid=jdzm6zbwj40000001596044998909&qH=9e3cf996c5c2322b
